,subject,task,session_idx,score,sequence_id
223,5a541218eedc32000142254b,ada-prob,3,0.6180920874807998,134
224,5a541218eedc32000142254b,ada-prob,4,0.025437928218643043,77
225,5a541218eedc32000142254b,ada-prob,5,0.8798682853473081,31
226,5a541218eedc32000142254b,ada-prob,6,0.715373108183742,89
227,5a541218eedc32000142254b,ada-prob,7,0.012691106243145801,8
228,5a541218eedc32000142254b,ada-prob,8,0.39030887254217356,48
229,5a541218eedc32000142254b,ada-prob,9,0.047530464871992466,122
230,5a541218eedc32000142254b,ada-prob,10,1.0,50
231,5a541218eedc32000142254b,ada-prob,11,0.23616474243251948,83
232,5a541218eedc32000142254b,ada-prob,12,0.6992989692867824,92
233,5a541218eedc32000142254b,ada-prob,13,0.3806784050335944,20
234,5a541218eedc32000142254b,ada-prob,14,0.07085043160808129,70
235,5a541218eedc32000142254b,ada-prob,15,0.08226324383375697,117
236,5a541218eedc32000142254b,ada-prob,16,0.9999619522893598,29
237,5a541218eedc32000142254b,ada-prob,17,0.437813429477365,25
238,5a541218eedc32000142254b,ada-prob,18,0.1707386671364972,7
239,5a541218eedc32000142254b,ada-prob,19,0.5033598679656661,15
240,5a541218eedc32000142254b,ada-prob,20,0.4368626646777207,62
241,5a541218eedc32000142254b,ada-prob,21,0.34910135989945307,128
242,596e1edd39e9d00001b7bb98,ada-prob,0,0.422141649064916,12
243,596e1edd39e9d00001b7bb98,ada-prob,1,0.5286141956777126,109
244,596e1edd39e9d00001b7bb98,ada-prob,2,0.8484394655571679,54
245,596e1edd39e9d00001b7bb98,ada-prob,3,0.49404555413387874,92
246,596e1edd39e9d00001b7bb98,ada-prob,4,0.7806129558397203,4
247,596e1edd39e9d00001b7bb98,ada-prob,5,0.8484243229033273,91
248,596e1edd39e9d00001b7bb98,ada-prob,6,0.9396555179408852,106
249,596e1edd39e9d00001b7bb98,ada-prob,7,0.3700277414152418,58
250,596e1edd39e9d00001b7bb98,ada-prob,8,0.679480026089442,8
251,596e1edd39e9d00001b7bb98,ada-prob,9,0.27692119261941317,103
252,596e1edd39e9d00001b7bb98,ada-prob,10,0.20194463018984418,110
253,596e1edd39e9d00001b7bb98,ada-prob,11,0.8218372770168302,13
254,596e1edd39e9d00001b7bb98,ada-prob,12,0.421903350797494,145
255,596e1edd39e9d00001b7bb98,ada-prob,13,1.0,48
256,596e1edd39e9d00001b7bb98,ada-prob,14,1.0,46
257,596e1edd39e9d00001b7bb98,ada-prob,15,0.7561520727554402,70
258,596e1edd39e9d00001b7bb98,ada-prob,16,0.44098053757902855,146
259,596e1edd39e9d00001b7bb98,ada-prob,17,0.1095996723292217,122
260,596e1edd39e9d00001b7bb98,ada-prob,18,0.6662169610766958,6
261,596e1edd39e9d00001b7bb98,ada-prob,19,0.5981517088118705,83
262,596e1edd39e9d00001b7bb98,ada-prob,20,1.0,71
263,596e1edd39e9d00001b7bb98,ada-prob,21,0.8059754026693501,134
264,5e3b082738da7b317bdcceed,ada-prob,0,0.004213938700992032,43
265,5e3b082738da7b317bdcceed,ada-prob,1,0.09062688213292443,28
266,5e3b082738da7b317bdcceed,ada-prob,2,0.43773683301409144,19
267,5e3b082738da7b317bdcceed,ada-prob,3,0.3994846323131178,134
268,5e3b082738da7b317bdcceed,ada-prob,4,0.9916594561642246,32
269,5e3b082738da7b317bdcceed,ada-prob,5,0.785046257567856,17
270,5e3b082738da7b317bdcceed,ada-prob,6,0.5773973809743017,88
271,5e3b082738da7b317bdcceed,ada-prob,7,0.5025957780553887,26
272,5e3b082738da7b317bdcceed,ada-prob,8,0.4724852568766655,94
273,5e3b082738da7b317bdcceed,ada-prob,9,0.649330220035086,106
274,5e3b082738da7b317bdcceed,ada-prob,10,0.4198629640026315,15
275,5e3b082738da7b317bdcceed,ada-prob,11,0.4830240399212633,57
276,5e3b082738da7b317bdcceed,ada-prob,12,0.90952006348097,58
277,5e3b082738da7b317bdcceed,ada-prob,13,0.7393754269487244,141
278,5e3b082738da7b317bdcceed,ada-prob,14,0.8247963875829334,51
279,5e3b082738da7b317bdcceed,ada-prob,15,0.7061649443257433,44
280,5e3b082738da7b317bdcceed,ada-prob,16,0.5109435197499396,147
281,5e3b082738da7b317bdcceed,ada-prob,17,0.645974664293335,118
282,5e3b082738da7b317bdcceed,ada-prob,18,0.977135301203418,71
283,5e3b082738da7b317bdcceed,ada-prob,19,0.5073221355726794,79
284,5e3b082738da7b317bdcceed,ada-prob,20,0.64970693232278,107
285,5e3b082738da7b317bdcceed,ada-prob,21,0.18224195327510634,5
286,5e9a2f3ec68a310c7dd56619,ada-prob,0,0.7806136106184477,56
287,5e9a2f3ec68a310c7dd56619,ada-prob,1,0.6211461064673971,62
288,5e9a2f3ec68a310c7dd56619,ada-prob,2,1.0,91
289,5e9a2f3ec68a310c7dd56619,ada-prob,3,0.7853367422040665,96
290,5e9a2f3ec68a310c7dd56619,ada-prob,4,0.1318367575503486,88
291,5e9a2f3ec68a310c7dd56619,ada-prob,5,0.47613433901522195,20
292,5e9a2f3ec68a310c7dd56619,ada-prob,6,0.48466790226524525,47
293,5e9a2f3ec68a310c7dd56619,ada-prob,7,0.6904376146653226,78
294,5e9a2f3ec68a310c7dd56619,ada-prob,8,0.7132824198905484,129
295,5e9a2f3ec68a310c7dd56619,ada-prob,9,0.7873013891135694,29
296,5e9a2f3ec68a310c7dd56619,ada-prob,10,0.30085911061772563,99
297,5e9a2f3ec68a310c7dd56619,ada-prob,11,0.8847245225272495,71
298,5e9a2f3ec68a310c7dd56619,ada-prob,12,0.11410109287051216,97
299,5e9a2f3ec68a310c7dd56619,ada-prob,13,0.5966887792978105,52
300,5e9a2f3ec68a310c7dd56619,ada-prob,14,0.9090224465737615,45
301,5e9a2f3ec68a310c7dd56619,ada-prob,15,0.3559502112505589,16
302,5e9a2f3ec68a310c7dd56619,ada-prob,16,0.5724232304693938,22
303,5e9a2f3ec68a310c7dd56619,ada-prob,17,0.9176483987247464,115
304,5e9a2f3ec68a310c7dd56619,ada-prob,18,0.7323177882043973,126
305,5e9a2f3ec68a310c7dd56619,ada-prob,19,0.09962667113427758,25
306,5e9a2f3ec68a310c7dd56619,ada-prob,20,0.3479394015727902,3
307,5e9a2f3ec68a310c7dd56619,ada-prob,21,0.2529565514809622,15
308,5eaac1b48d712102356b170f,ada-prob,0,0.8799669582415556,113
309,5eaac1b48d712102356b170f,ada-prob,1,0.977944106731802,96
310,5eaac1b48d712102356b170f,ada-prob,2,0.6399906113889304,69
311,5eaac1b48d712102356b170f,ada-prob,3,0.6439701313807134,109
312,5eaac1b48d712102356b170f,ada-prob,4,0.7565173062550659,21
313,5eaac1b48d712102356b170f,ada-prob,5,0.8050733305852691,13
314,5eaac1b48d712102356b170f,ada-prob,6,1.0,80
315,5eaac1b48d712102356b170f,ada-prob,7,0.9391272899157941,72
316,5eaac1b48d712102356b170f,ada-prob,8,0.8525788516485738,58
317,5eaac1b48d712102356b170f,ada-prob,9,0.8252115066951453,57
318,5eaac1b48d712102356b170f,ada-prob,10,1.0,128
319,5eaac1b48d712102356b170f,ada-prob,11,0.8303116977621727,44
320,5eaac1b48d712102356b170f,ada-prob,12,0.8500927340947189,94
321,5eaac1b48d712102356b170f,ada-prob,13,0.9243833101394682,68
322,5eaac1b48d712102356b170f,ada-prob,14,0.6637249987734538,41
323,5eaac1b48d712102356b170f,ada-prob,15,0.8129128269999776,102
324,5eaac1b48d712102356b170f,ada-prob,16,1.0,19
325,5eaac1b48d712102356b170f,ada-prob,17,0.8673653015767097,54
326,5eaac1b48d712102356b170f,ada-prob,18,1.0,37
327,5eaac1b48d712102356b170f,ada-prob,19,0.83864496282287,145
328,5eaac1b48d712102356b170f,ada-prob,20,0.6985021690016922,127
329,5eaac1b48d712102356b170f,ada-prob,21,0.6259118050440448,74
330,6089cd0a1c1541c29bb34c73,ada-prob,0,1.3950466801356782e-07,1
331,6089cd0a1c1541c29bb34c73,ada-prob,1,0.06236128176225737,21
332,6089cd0a1c1541c29bb34c73,ada-prob,2,0.5071095429928228,25
333,6089cd0a1c1541c29bb34c73,ada-prob,3,0.01457421197191623,126
334,6089cd0a1c1541c29bb34c73,ada-prob,4,0.8083934071652193,61
335,6089cd0a1c1541c29bb34c73,ada-prob,5,0.11452054490975239,106
336,6089cd0a1c1541c29bb34c73,ada-prob,6,0.8525606700355541,54
337,6089cd0a1c1541c29bb34c73,ada-prob,7,0.8089596488097106,140
338,6089cd0a1c1541c29bb34c73,ada-prob,8,0.6786319047291066,113
339,6089cd0a1c1541c29bb34c73,ada-prob,9,0.3188445946096608,96
340,6089cd0a1c1541c29bb34c73,ada-prob,10,0.41341434816442685,2
341,6089cd0a1c1541c29bb34c73,ada-prob,11,0.22393754456087583,93
342,6089cd0a1c1541c29bb34c73,ada-prob,12,0.1837467917132356,22
343,6089cd0a1c1541c29bb34c73,ada-prob,13,0.18227932894882215,57
344,6089cd0a1c1541c29bb34c73,ada-prob,14,0.28498693980335016,128
345,6089cd0a1c1541c29bb34c73,ada-prob,15,0.13361100479738272,103
346,6089cd0a1c1541c29bb34c73,ada-prob,16,0.09270161772054336,149
347,6089cd0a1c1541c29bb34c73,ada-prob,17,0.7803421833984727,64
348,6089cd0a1c1541c29bb34c73,ada-prob,18,0.5560198522707757,19
349,6089cd0a1c1541c29bb34c73,ada-prob,19,0.19925488122988086,37
350,6089cd0a1c1541c29bb34c73,ada-prob,20,0.7026578394553429,11
351,6089cd0a1c1541c29bb34c73,ada-prob,21,0.7799087924215522,29
352,5d1a69d8f97a18001977e0d7,ada-prob,0,0.8059017238233498,23
353,5d1a69d8f97a18001977e0d7,ada-prob,1,0.576440272839915,52
354,5d1a69d8f97a18001977e0d7,ada-prob,2,0.520985389352398,110
355,5d1a69d8f97a18001977e0d7,ada-prob,3,0.8069553672963491,83
356,5d1a69d8f97a18001977e0d7,ada-prob,4,0.9347260399212568,8
357,5d1a69d8f97a18001977e0d7,ada-prob,5,0.935990291832259,63
358,5d1a69d8f97a18001977e0d7,ada-prob,6,0.9498550146903869,80
359,5d1a69d8f97a18001977e0d7,ada-prob,7,0.4757266605503171,145
360,5d1a69d8f97a18001977e0d7,ada-prob,8,1.0,71
361,5d1a69d8f97a18001977e0d7,ada-prob,9,0.32875110198082363,87
362,5d1a69d8f97a18001977e0d7,ada-prob,10,0.4370665446029938,46
363,5d1a69d8f97a18001977e0d7,ada-prob,11,1.0,67
364,5d1a69d8f97a18001977e0d7,ada-prob,12,0.22996096533922117,127
365,5d1a69d8f97a18001977e0d7,ada-prob,13,0.26494287593261084,26
366,5d1a69d8f97a18001977e0d7,ada-prob,14,0.7652942753110308,114
367,5d1a69d8f97a18001977e0d7,ada-prob,15,0.9606435228654601,9
368,5d1a69d8f97a18001977e0d7,ada-prob,16,1.0,117
369,5d1a69d8f97a18001977e0d7,ada-prob,17,1.0,124
370,5d1a69d8f97a18001977e0d7,ada-prob,18,0.9876835627209198,146
371,5d1a69d8f97a18001977e0d7,ada-prob,19,0.41980170707425873,16
372,5d1a69d8f97a18001977e0d7,ada-prob,20,0.48517594167354705,149
373,5d1a69d8f97a18001977e0d7,ada-prob,21,0.7798686662472757,93
374,63d40228c2fb877b0bfe84ec,ada-prob,0,0.002317547674249702,119
375,63d40228c2fb877b0bfe84ec,ada-prob,1,0.33244051173496825,94
376,63d40228c2fb877b0bfe84ec,ada-prob,2,0.2965915641719807,58
377,63d40228c2fb877b0bfe84ec,ada-prob,3,0.04556497046120159,149
378,63d40228c2fb877b0bfe84ec,ada-prob,4,0.791992426880725,72
379,63d40228c2fb877b0bfe84ec,ada-prob,5,0.280075908499117,26
380,63d40228c2fb877b0bfe84ec,ada-prob,6,0.4965433612726708,129
381,63d40228c2fb877b0bfe84ec,ada-prob,7,0.1899338178726244,62
382,63d40228c2fb877b0bfe84ec,ada-prob,8,1.0,32
383,63d40228c2fb877b0bfe84ec,ada-prob,9,0.694350539283386,130
384,63d40228c2fb877b0bfe84ec,ada-prob,10,0.915899824400481,83
385,63d40228c2fb877b0bfe84ec,ada-prob,11,1.0,123
386,63d40228c2fb877b0bfe84ec,ada-prob,12,0.696979073108479,73
387,63d40228c2fb877b0bfe84ec,ada-prob,13,0.6425333302638463,25
388,63d40228c2fb877b0bfe84ec,ada-prob,14,0.9864335338171026,36
389,63d40228c2fb877b0bfe84ec,ada-prob,15,0.7248840085603204,13
390,63d40228c2fb877b0bfe84ec,ada-prob,16,0.5152250252737239,66
391,63d40228c2fb877b0bfe84ec,ada-prob,17,0.9487698441216434,9
392,63d40228c2fb877b0bfe84ec,ada-prob,18,0.604149912967201,29
393,63d40228c2fb877b0bfe84ec,ada-prob,19,1.0,30
394,63d40228c2fb877b0bfe84ec,ada-prob,20,0.8186538499174456,143
395,63d40228c2fb877b0bfe84ec,ada-prob,21,1.0,142
396,604b169fe4b7991ec08da3a6,ada-prob,0,1.0,71
397,604b169fe4b7991ec08da3a6,ada-prob,1,0.08657623302439252,124
398,604b169fe4b7991ec08da3a6,ada-prob,2,0.13460622203912562,143
399,604b169fe4b7991ec08da3a6,ada-prob,3,0.938559439597195,78
400,604b169fe4b7991ec08da3a6,ada-prob,4,0.5725456491131895,76
401,604b169fe4b7991ec08da3a6,ada-prob,5,0.8971881165378902,64
402,604b169fe4b7991ec08da3a6,ada-prob,6,0.5972509575448595,18
403,604b169fe4b7991ec08da3a6,ada-prob,7,0.5894608620321216,62
404,604b169fe4b7991ec08da3a6,ada-prob,8,0.8614747521281944,148
405,604b169fe4b7991ec08da3a6,ada-prob,9,1.0,84
406,604b169fe4b7991ec08da3a6,ada-prob,10,0.4731842526138086,44
407,604b169fe4b7991ec08da3a6,ada-prob,11,0.954846204210035,123
408,604b169fe4b7991ec08da3a6,ada-prob,12,0.4930380860928918,30
409,604b169fe4b7991ec08da3a6,ada-prob,13,0.7122731377442066,135
410,604b169fe4b7991ec08da3a6,ada-prob,14,0.2576184891294496,65
411,604b169fe4b7991ec08da3a6,ada-prob,15,0.6444484328989667,77
412,604b169fe4b7991ec08da3a6,ada-prob,16,0.5275244920017839,149
413,604b169fe4b7991ec08da3a6,ada-prob,17,0.8280990595339456,112
414,604b169fe4b7991ec08da3a6,ada-prob,18,0.9935105384798499,10
415,604b169fe4b7991ec08da3a6,ada-prob,19,0.6842302850192943,99
416,604b169fe4b7991ec08da3a6,ada-prob,20,0.35883729413757554,20
417,604b169fe4b7991ec08da3a6,ada-prob,21,0.8713844618685989,109
418,5e8783b0fde5153fbd9dca43,ada-prob,0,0.819131790492116,44
419,5e8783b0fde5153fbd9dca43,ada-prob,1,0.783719399005153,87
420,5e8783b0fde5153fbd9dca43,ada-prob,2,0.8451395637440342,47
421,5e8783b0fde5153fbd9dca43,ada-prob,3,0.7890013151443149,3
422,5e8783b0fde5153fbd9dca43,ada-prob,4,0.9688574776612351,149
423,5e8783b0fde5153fbd9dca43,ada-prob,5,0.5230643067319388,58
424,5e8783b0fde5153fbd9dca43,ada-prob,6,0.3541626928403706,94
425,5e8783b0fde5153fbd9dca43,ada-prob,7,0.7183659806033219,20
426,5e8783b0fde5153fbd9dca43,ada-prob,8,0.5230534470893469,65
427,5e8783b0fde5153fbd9dca43,ada-prob,9,0.597576821625617,121
428,5e8783b0fde5153fbd9dca43,ada-prob,10,0.6652748836264728,8
429,5e8783b0fde5153fbd9dca43,ada-prob,11,0.6562671705020802,103
430,5e8783b0fde5153fbd9dca43,ada-prob,12,0.9438660069912658,143
431,5e8783b0fde5153fbd9dca43,ada-prob,13,0.5670514003225545,137
432,5e8783b0fde5153fbd9dca43,ada-prob,14,0.6232816421988954,62
433,5e8783b0fde5153fbd9dca43,ada-prob,15,0.8609499544370242,70
434,5e8783b0fde5153fbd9dca43,ada-prob,16,0.8592521489079058,0
435,5e8783b0fde5153fbd9dca43,ada-prob,17,0.9384892550453694,142
436,5e8783b0fde5153fbd9dca43,ada-prob,18,0.8907041178399618,127
437,5e8783b0fde5153fbd9dca43,ada-prob,19,0.6604609003271613,16
438,5e8783b0fde5153fbd9dca43,ada-prob,20,1.0,45
439,5e8783b0fde5153fbd9dca43,ada-prob,21,0.9002173280850272,86
